1,аба,3
2,аби,3
3,ава,3
4,ага,3
5,ада,3
6,аир,3
7,ајс,3
8,ака,3
9,ако,3
10,акт,3
11,ала,3
12,але,3
13,али,3
14,ало,3
15,алт,3
16,ама,3
17,ами,3
18,апе,3
19,апо,3
20,апс,3
21,ара,3
22,арм,3
23,аро,3
24,арч,3
25,асе,3
26,аут,3
27,аух,3
28,аха,3
29,аџи,3
30,бае,3
31,баз,3
32,бај,3
33,бал,3
34,бам,3
35,бан,3
36,бар,3
37,бас,3
38,бат,3
39,бау,3
40,бач,3
41,баш,3
42,беа,3
43,бев,3
44,бег,3
45,беж,3
46,без,3
47,беј,3
48,бек,3
49,бел,3
50,бес,3
51,беџ,3
52,бие,3
53,бик,3
54,бил,3
55,бип,3
56,бир,3
57,бис,3
58,бит,3
59,бич,3
60,бла,3
61,боа,3
62,боб,3
63,бог,3
64,бод,3
65,боз,3
66,бои,3
67,бој,3
68,бок,3
69,бол,3
70,бон,3
71,бор,3
72,бос,3
73,бот,3
74,бош,3
75,бре,3
76,брз,3
77,був,3
78,буи,3
79,бум,3
80,буп,3
81,бут,3
82,ваа,3
83,вај,3
84,вам,3
85,ван,3
86,вар,3
87,вас,3
88,ват,3
89,ваш,3
90,веб,3
91,вее,3
92,вез,3
93,век,3
94,вел,3
95,вет,3
96,виа,3
97,вид,3
98,вие,3
99,виј,3
100,вик,3
101,вин,3
102,вир,3
103,вис,3
104,вит,3
105,виц,3
106,виш,3
107,воа,3
108,вод,3
109,воз,3
110,вој,3
111,вок,3
112,вол,3
113,вон,3
114,врв,3
115,врз,3
116,врл,3
117,врц,3
118,гад,3
119,гал,3
120,гас,3
121,гаф,3
122,гег,3
123,гел,3
124,гем,3
125,ген,3
126,гиф,3
127,гну,3
128,год,3
129,гои,3
130,гол,3
131,гот,3
132,грб,3
133,грд,3
134,грк,3
135,грм,3
136,гро,3
137,грч,3
138,гус,3
139,даб,3
140,дал,3
141,дан,3
142,дар,3
143,два,3
144,две,3
145,ддв,3
146,дел,3
147,ден,3
148,диб,3
149,див,3
150,дим,3
151,дип,3
152,дни,3
153,днк,3
154,дно,3
155,дои,3
156,док,3
157,дол,3
158,дом,3
159,дон,3
160,дот,3
161,дрт,3
162,дуд,3
163,дуе,3
164,дум,3
165,дуо,3
166,дуп,3
167,дур,3
168,дух,3
169,ѓак,3
170,ѓел,3
171,ѓоа,3
172,ѓол,3
173,ѓон,3
174,ѓул,3
175,ѓум,3
176,ева,3
177,еве,3
178,ега,3
179,еге,3
180,его,3
181,еже,3
182,еја,3
183,екс,3
184,ела,3
185,ели,3
186,елф,3
187,еми,3
188,емо,3
189,ему,3
190,ене,3
191,еол,3
192,еон,3
193,ера,3
194,ете,3
195,ефе,3
196,ехо,3
197,ечи,3
198,жад,3
199,жал,3
200,жар,3
201,жег,3
202,жед,3
203,жив,3
204,жиг,3
205,жир,3
206,жиш,3
207,жуљ,3
208,жур,3
209,заб,3
210,зад,3
211,зар,3
212,зев,3
213,зее,3
214,зен,3
215,зер,3
216,зет,3
217,зла,3
218,зли,3
219,зло,3
220,зоб,3
221,зов,3
222,зол,3
223,зор,3
224,зуи,3
225,ѕид,3
226,ѕун,3
227,ива,3
228,иде,3
229,иди,3
230,ија,3
231,ика,3
232,икс,3
233,иле,3
234,или,3
235,има,3
236,име,3
237,инч,3
238,иње,3
239,ист,3
240,ита,3
241,иха,3
242,јад,3
243,јаз,3
244,јак,3
245,јас,3
246,јен,3
247,јин,3
248,јод,3
249,јок,3
250,јон,3
251,југ,3
252,кај,3
253,как,3
254,кал,3
255,кас,3
256,кат,3
257,кеј,3
258,кељ,3
259,кец,3
260,кеш,3
261,ким,3
262,кип,3
263,кир,3
264,кит,3
265,кич,3
266,коа,3
267,коб,3
268,ков,3
269,код,3
270,кое,3
271,кои,3
272,кој,3
273,кол,3
274,кон,3
275,коњ,3
276,коп,3
277,кор,3
278,кос,3
279,коч,3
280,кош,3
281,крв,3
282,крк,3
283,крт,3
284,крц,3
285,крш,3
286,куб,3
287,куд,3
288,кул,3
289,кум,3
290,куп,3
291,кус,3
292,куц,3
293,куш,3
294,лав,3
295,лад,3
296,лае,3
297,лај,3
298,лак,3
299,лап,3
300,лаф,3
301,лач,3
302,леа,3
303,леб,3
304,лед,3
305,лее,3
306,леј,3
307,лек,3
308,лем,3
309,лен,3
310,лер,3
311,лес,3
312,лет,3
313,леш,3
314,лив,3
315,лие,3
316,лик,3
317,лим,3
318,лир,3
319,лит,3
320,лоб,3
321,лов,3
322,лоз,3
323,лој,3
324,лом,3
325,лос,3
326,лош,3
327,луд,3
328,лук,3
329,луп,3
330,лут,3
331,мав,3
332,маг,3
333,маж,3
334,мај,3
335,мак,3
336,мал,3
337,мат,3
338,мац,3
339,мев,3
340,мед,3
341,мек,3
342,меч,3
343,миг,3
344,мие,3
345,мил,3
346,мир,3
347,мис,3
348,мит,3
349,моа,3
350,моб,3
351,мов,3
352,мое,3
353,мој,3
354,мок,3
355,мол,3
356,мор,3
357,моќ,3
358,моч,3
359,мрк,3
360,мрс,3
361,мур,3
362,над,3
363,нај,3
364,нам,3
365,нар,3
366,нас,3
367,наш,3
368,неа,3
369,нем,3
370,нив,3
371,ние,3
372,низ,3
373,ним,3
374,нож,3
375,ној,3
376,нор,3
377,нос,3
378,ноќ,3
379,ова,3
380,ода,3
381,оди,3
382,ока,3
383,око,3
384,она,3
385,они,3
386,оно,3
387,опа,3
388,опс,3
389,ора,3
390,оро,3
391,оса,3
392,оти,3
393,оту,3
394,охо,3
395,оче,3
396,очи,3
397,оџа,3
398,паб,3
399,пад,3
400,паж,3
401,пак,3
402,пан,3
403,пар,3
404,пас,3
405,пат,3
406,пау,3
407,пее,3
408,пек,3
409,пес,3
410,пет,3
411,пех,3
412,пеш,3
413,пив,3
414,пие,3
415,пик,3
416,пин,3
417,пир,3
418,пис,3
419,под,3
420,пое,3
421,пои,3
422,пој,3
423,пол,3
424,поп,3
425,пор,3
426,пот,3
427,прв,3
428,при,3
429,про,3
430,прт,3
431,прч,3
432,пул,3
433,пуф,3
434,пуч,3
435,пци,3
436,пшт,3
437,раб,3
438,рај,3
439,рак,3
440,рам,3
441,ран,3
442,рап,3
443,реа,3
444,рев,3
445,ред,3
446,рее,3
447,рез,3
448,рен,3
449,реч,3
450,реш,3
451,рид,3
452,рие,3
453,рик,3
454,рис,3
455,риф,3
456,роб,3
457,ров,3
458,рог,3
459,род,3
460,рој,3
461,рок,3
462,ром,3
463,руж,3
464,рум,3
465,рус,3
466,саа,3
467,сад,3
468,саз,3
469,сал,3
470,сам,3
471,сач,3
472,сеа,3
473,сед,3
474,сее,3
475,сем,3
476,сет,3
477,сеф,3
478,сеч,3
479,сив,3
480,син,3
481,сир,3
482,сит,3
483,ски,3
484,сме,3
485,сој,3
486,сок,3
487,сол,3
488,сом,3
489,сон,3
490,сор,3
491,сос,3
492,спа,3
493,срж,3
494,срк,3
495,срп,3
496,срт,3
497,сте,3
498,сто,3
499,сув,3
500,суд,3
501,сум,3
502,сур,3
503,сус,3
504,таа,3
505,таг,3
506,таи,3
507,там,3
508,тап,3
509,тас,3
510,тег,3
511,тек,3
512,тел,3
513,тељ,3
514,тен,3
515,тер,3
516,тие,3
517,тик,3
518,тил,3
519,тим,3
520,тип,3
521,тих,3
522,тло,3
523,тоа,3
524,тој,3
525,ток,3
526,том,3
527,тон,3
528,топ,3
529,тор,3
530,три,3
531,трк,3
532,трн,3
533,тро,3
534,туѓ,3
535,тук,3
536,тул,3
537,туп,3
538,туф,3
539,туч,3
540,туш,3
541,ќар,3
542,ќеф,3
543,ќор,3
544,ќос,3
545,ќош,3
546,ќуд,3
547,ќук,3
548,ќуп,3
549,уво,3
550,уем,3
551,узо,3
552,ука,3
553,ума,3
554,уна,3
555,ура,3
556,усб,3
557,ута,3
558,учи,3
559,уше,3
560,уши,3
561,фан,3
562,фар,3
563,фат,3
564,фах,3
565,фен,3
566,фер,3
567,фес,3
568,фил,3
569,фин,3
570,фис,3
571,фит,3
572,фиу,3
573,фол,3
574,фон,3
575,фор,3
576,фул,3
577,фуш,3
578,хан,3
579,хеј,3
580,хит,3
581,хол,3
582,хор,3
583,хун,3
584,цак,3
585,цап,3
586,цар,3
587,цел,3
588,цеп,3
589,цер,3
590,цех,3
591,цис,3
592,циц,3
593,цол,3
594,црв,3
595,црн,3
596,цуг,3
597,цут,3
598,чад,3
599,чај,3
600,чам,3
601,чао,3
602,чап,3
603,чар,3
604,час,3
605,чек,3
606,чеп,3
607,чех,3
608,чив,3
609,чие,3
610,чии,3
611,чиј,3
612,чик,3
613,чим,3
614,чин,3
615,чип,3
616,чир,3
617,чиш,3
618,чок,3
619,чуе,3
620,чук,3
621,чул,3
622,чун,3
623,чур,3
624,џам,3
625,џан,3
626,џеб,3
627,џез,3
628,џек,3
629,џем,3
630,џин,3
631,џип,3
632,џиш,3
633,џул,3
634,џус,3
635,шал,3
636,шан,3
637,шап,3
638,шар,3
639,шах,3
640,шеа,3
641,шев,3
642,шеј,3
643,шер,3
644,шеф,3
645,шех,3
646,шие,3
647,шик,3
648,шип,3
649,шир,3
650,шиш,3
651,шок,3
652,шоп,3
653,шоу,3
654,што,3
655,шум,3
656,шут,3
657,абел,4
658,абен,4
659,абер,4
660,авај,4
661,аван,4
662,авар,4
663,авел,4
664,авка,4
665,авра,4
666,агин,4
667,агли,4
668,агов,4
669,агол,4
670,адам,4
671,адет,4
672,адут,4
673,ажур,4
674,азар,4
675,азил,4
676,азна,4
677,азно,4
678,азот,4
679,азур,4
680,ајан,4
681,ајде,4
682,ајле,4
683,акал,4
684,акна,4
685,акне,4
686,аков,4
687,акра,4
688,алал,4
689,алас,4
690,алат,4
691,алах,4
692,алва,4
693,алга,4
694,алев,4
695,алка,4
696,алов,4
697,алое,4
698,алпи,4
699,алфа,4
700,алче,4
701,амал,4
702,амам,4
703,аман,4
704,амин,4
705,амка,4
706,амор,4
707,ампа,4
708,амур,4
709,амут,4
710,анка,4
711,анти,4
712,апаш,4
713,апеж,4
714,апел,4
715,апла,4
716,апне,4
717,апси,4
718,апче,4
719,арам,4
720,арап,4
721,арар,4
722,арач,4
723,арен,4
724,арес,4
725,арка,4
726,арно,4
727,арон,4
728,арпа,4
729,арчи,4
730,асли,4
731,атак,4
732,атар,4
733,атер,4
734,атол,4
735,атом,4
736,аула,4
737,аура,4
738,ауто,4
739,афро,4
740,афти,4
741,ачик,4
742,ашик,4
743,ашов,4
744,баба,4
745,баби,4
746,бави,4
747,база,4
748,баир,4
749,бајт,4
750,бака,4
751,бала,4
752,бале,4
753,бања,4
754,бара,4
755,бард,4
756,баре,4
757,бате,4
758,бато,4
759,бауч,4
760,баце,4
761,баци,4
762,бачо,4
763,баџа,4
764,баџо,4
765,бдее,4
766,бебе,4
767,бега,4
768,беда,4
769,бели,4
770,бело,4
771,беља,4
772,бенд,4
773,бере,4
774,беса,4
775,беси,4
776,беше,4
777,бива,4
778,бивш,4
779,бигл,4
780,биде,4
781,било,4
782,бина,4
783,бинт,4
784,бира,4
785,биро,4
786,бифе,4
787,биче,4
788,бичи,4
789,бише,4
790,благ,4
791,блам,4
792,блед,4
793,блее,4
794,блен,4
795,блеф,4
796,блик,4
797,блиц,4
798,блог,4
799,блок,4
800,блуд,4
801,блуе,4
802,блуз,4
803,бљак,4
804,боде,4
805,боем,4
806,боен,4
807,боже,4
808,божи,4
809,боза,4
810,боја,4
811,бокс,4
812,болд,4
813,боли,4
814,борд,4
815,борч,4
816,бофл,4
817,боца,4
818,брав,4
819,брак,4
820,бран,4
821,брат,4
822,брач,4
823,бргу,4
824,брдо,4
825,брег,4
826,бреј,4
827,брже,4
828,брза,4
829,брзо,4
830,брис,4
831,брит,4
832,брич,4
833,бриџ,4
834,брка,4
835,брле,4
836,брод,4
837,брои,4
838,број,4
839,бром,4
840,брош,4
841,брст,4
842,брус,4
843,брут,4
844,брух,4
845,брца,4
846,брчи,4
847,буба,4
848,бува,4
849,буги,4
850,буда,4
851,буди,4
852,буен,4
853,буза,4
854,бука,4
855,буке,4
856,була,4
857,буле,4
858,були,4
859,буна,4
860,буни,4
861,бунт,4
862,бура,4
863,буре,4
864,бута,4
865,буца,4
866,буци,4
867,бучи,4
868,ваби,4
869,вага,4
870,вада,4
871,вади,4
872,ваѓа,4
873,важи,4
874,ваза,4
875,вазе,4
876,вази,4
877,ваја,4
878,вака,4
879,вала,4
880,вали,4
881,валс,4
882,вамп,4
883,ваму,4
884,вари,4
885,вата,4
886,вати,4
887,вбие,4
888,вгои,4
889,вега,4
890,веда,4
891,веди,4
892,веѓа,4
893,везе,4
894,вели,4
895,вена,4
896,вене,4
897,вера,4
898,вери,4
899,верс,4
900,вети,4
901,вето,4
902,веќе,4
903,веце,4
904,вешт,4
905,взор,4
906,вива,4
907,вида,4
908,види,4
909,виѓа,4
910,виѓе,4
911,виеж,4
912,виза,4
913,вика,4
914,вики,4
915,вила,4
916,виме,4
917,вина,4
918,вино,4
919,винт,4
920,виор,4
921,вири,4
922,виси,4
923,вист,4
924,вита,4
925,вито,4
926,виши,4
927,вјас,4
928,вкуп,4
929,вкус,4
930,влав,4
931,влее,4
932,влез,4
933,влив,4
934,влог,4
935,внес,4
936,внук,4
937,воал,4
938,вода,4
939,води,4
940,воен,4
941,вожд,4
942,вози,4
943,воин,4
944,воле,4
945,волк,4
946,волт,4
947,впие,4
948,враг,4
949,вран,4
950,врат,4
951,врач,4
952,врба,4
953,врви,4
954,врга,4
955,вред,4
956,вреж,4
957,врез,4
958,врел,4
959,врес,4
960,врзе,4
961,врие,4
962,врло,4
963,врне,4
964,врти,4
965,вруќ,4
966,врца,4
967,врши,4
968,всее,4
969,втас,4
970,втор,4
971,вуду,4
972,вчас,4
973,вшие,4
974,вшир,4
975,габа,4
976,гага,4
977,гаѓа,4
978,газа,4
979,газе,4
980,гази,4
981,гака,4
982,гала,4
983,гали,4
984,гама,4
985,ганц,4
986,гард,4
987,гаро,4
988,гаси,4
989,гата,4
990,гаќи,4
991,гаур,4
992,гаус,4
993,гваш,4
994,гега,4
995,гест,4
996,гети,4
997,гето,4
998,геџо,4
999,гиба,4
1000,гиди,4
1001,гине,4
1002,гипс,4
1003,гихт,4
1004,глад,4
1005,глас,4
1006,глат,4
1007,глед,4
1008,глеѓ,4
1009,глеј,4
1010,глет,4
1011,глиб,4
1012,глиф,4
1013,глог,4
1014,глув,4
1015,глуп,4
1016,гнас,4
1017,гнев,4
1018,гнет,4
1019,гние,4
1020,гнил,4
1021,гнои,4
1022,гној,4
1023,гном,4
1024,годи,4
1025,гоен,4
1026,голи,4
1027,голф,4
1028,гонг,4
1029,гони,4
1030,гора,4
1031,горд,4
1032,горе,4
1033,гори,4
1034,горо,4
1035,гост,4
1036,гоџи,4
1037,грав,4
1038,град,4
1039,грал,4
1040,грам,4
1041,граф,4
1042,грба,4
1043,грбе,4
1044,грби,4
1045,грга,4
1046,грди,4
1047,грев,4
1048,грее,4
1049,греј,4
1050,гриз,4
1051,грил,4
1052,грип,4
1053,грли,4
1054,грло,4
1055,грми,4
1056,грне,4
1057,гроб,4
1058,грог,4
1059,гром,4
1060,гроф,4
1061,грош,4
1062,грст,4
1063,груб,4
1064,грчи,4
1065,губи,4
1066,гуга,4
1067,гуде,4
1068,гуди,4
1069,гука,4
1070,гума,4
1071,гуна,4
1072,гуња,4
1073,гура,4
1074,гурд,4
1075,гуру,4
1076,густ,4
1077,гуша,4
1078,гуши,4
1079,дава,4
1080,дави,4
1081,дага,4
1082,дада,4
1083,даде,4
1084,дака,4
1085,дали,4
1086,дама,4
1087,дара,4
1088,дари,4
1089,дата,4
1090,дваж,4
1091,дваш,4
1092,двои,4
1093,двор,4
1094,деби,4
1095,дева,4
1096,деви,4
1097,деде,4
1098,дедо,4
1099,деец,4
1100,дека,4
1101,дела,4
1102,дели,4
1103,дело,4
1104,демо,4
1105,дени,4
1106,денк,4
1107,дење,4
1108,депо,4
1109,дерд,4
1110,дере,4
1111,дерт,4
1112,дете,4
1113,дето,4
1114,деца,4
1115,дива,4
1116,диво,4
1117,дига,4
1118,дими,4
1119,дина,4
1120,динг,4
1121,диња,4
1122,дира,4
1123,диск,4
1124,дише,4
1125,диши,4
1126,длан,4
1127,доба,4
1128,дога,4
1129,додо,4
1130,дожд,4
1131,доза,4
1132,долг,4
1133,доле,4
1134,долж,4
1135,долу,4
1136,дома,4
1137,доми,4
1138,дона,4
1139,донг,4
1140,драг,4
1141,драж,4
1142,драм,4
1143,драп,4
1144,драч,4
1145,дрви,4
1146,дрво,4
1147,дреа,4
1148,дрем,4
1149,дрен,4
1150,дрес,4
1151,држи,4
1152,дрма,4
1153,дроб,4
1154,дрон,4
1155,дрпа,4
1156,друг,4
1157,друм,4
1158,дуал,4
1159,дубл,4
1160,дува,4
1161,дуел,4
1162,дует,4
1163,дужд,4
1164,дуле,4
1165,дума,4
1166,дуна,4
1167,дуња,4
1168,дура,4
1169,дури,4
1170,душа,4
1171,души,4
1172,душо,4
1173,ѓаур,4
1174,ѓаче,4
1175,ѓене,4
1176,ѓиди,4
1177,ѓуле,4
1178,евин,4
1179,евла,4
1180,евро,4
1181,егеј,4
1182,едем,4
1183,еден,4
1184,едип,4
1185,едно,4
1186,едра,4
1187,едри,4
1188,едро,4
1189,ежав,4
1190,ежов,4
1191,езди,4
1192,еким,4
1193,екне,4
1194,екот,4
1195,елај,4
1196,елам,4
1197,елан,4
1198,елда,4
1199,елек,4
1200,елем,4
1201,елен,4
1202,елин,4
1203,елит,4
1204,елка,4
1205,елов,4
1206,емир,4
1207,емиш,4
1208,епик,4
1209,епир,4
1210,епос,4
1211,ерес,4
1212,ерос,4
1213,есап,4
1214,есеј,4
1215,есен,4
1216,ести,4
1217,етаж,4
1218,етан,4
1219,етен,4
1220,етер,4
1221,етил,4
1222,ефес,4
1223,ешек,4
1224,ешко,4
1225,жаба,4
1226,жабо,4
1227,жала,4
1228,жали,4
1229,жанр,4
1230,жари,4
1231,жбун,4
1232,жган,4
1233,жега,4
1234,жеже,4
1235,желе,4
1236,жена,4
1237,жени,4
1238,жива,4
1239,живе,4
1240,живо,4
1241,жига,4
1242,жижа,4
1243,жила,4
1244,жили,4
1245,жило,4
1246,жими,4
1247,жири,4
1248,жиро,4
1249,жити,4
1250,жито,4
1251,жица,4
1252,жлеб,4
1253,жнее,4
1254,жние,4
1255,жолт,4
1256,жолч,4
1257,жреб,4
1258,жрец,4
1259,жуга,4
1260,жули,4
1261,жупа,4
1262,жури,4
1263,заек,4
1264,заем,4
1265,залп,4
1266,заод,4
1267,збег,4
1268,збие,4
1269,збир,4
1270,збит,4
1271,збор,4
1272,звук,4
1273,згои,4
1274,згон,4
1275,здив,4
1276,зебу,4
1277,зева,4
1278,зевс,4
1279,зеде,4
1280,зема,4
1281,земе,4
1282,зере,4
1283,зима,4
1284,зиме,4
1285,зимо,4
1286,зине,4
1287,зипо,4
1288,зифт,4
1289,зјае,4
1290,зјај,4
1291,злат,4
1292,змев,4
1293,змеј,4
1294,знае,4
1295,знак,4
1296,зоба,4
1297,зона,4
1298,зора,4
1299,зори,4
1300,зоро,4
1301,зорт,4
1302,зрак,4
1303,зрее,4
1304,зрел,4
1305,зрно,4
1306,зулу,4
1307,ѕвек,4
1308,ѕвер,4
1309,ѕвон,4
1310,ѕевс,4
1311,ѕида,4
1312,ѕуни,4
1313,ѕури,4
1314,иако,4
1315,ибис,4
1316,игла,4
1317,игле,4
1318,игли,4
1319,игло,4
1320,игра,4
1321,иден,4
1322,идол,4
1323,изба,4
1324,изед,4
1325,изим,4
1326,изум,4
1327,икар,4
1328,икне,4
1329,икра,4
1330,илач,4
1331,илик,4
1332,илир,4
1333,илје,4
1334,иљам,4
1335,иљач,4
1336,имам,4
1337,имиџ,4
1338,имот,4
1339,имун,4
1340,инат,4
1341,инди,4
1342,инка,4
1343,инки,4
1344,инук,4
1345,инфо,4
1346,инче,4
1347,ипон,4
1348,ирам,4
1349,ирец,4
1350,ирис,4
1351,исав,4
1352,исак,4
1353,исее,4
1354,исип,4
1355,иска,4
1356,исто,4
1357,исус,4
1358,итар,4
1359,итен,4
1360,итер,4
1361,итно,4
1362,итро,4
1363,ишка,4
1364,ишне,4
1365,јава,4
1366,јаве,4
1367,јави,4
1368,јаде,4
1369,јаже,4
1370,јазе,4
1371,јазк,4
1372,јака,4
1373,јако,4
1374,јали,4
1375,јама,4
1376,јамб,4
1377,јанг,4
1378,јапи,4
1379,јард,4
1380,јаре,4
1381,јато,4
1382,јафа,4
1383,јаху,4
1384,јачи,4
1385,јети,4
1386,јога,4
1387,јоги,4
1388,јојо,4
1389,јуан,4
1390,јуба,4
1391,јува,4
1392,југа,4
1393,југо,4
1394,јуда,4
1395,јули,4
1396,јуне,4
1397,јуни,4
1398,јуно,4
1399,јура,4
1400,јури,4
1401,јута,4
1402,каба,4
1403,када,4
1404,каде,4
1405,кади,4
1406,каже,4
1407,каза,4
1408,каил,4
1409,каин,4
1410,каиш,4
1411,кака,4
1412,каки,4
1413,како,4
1414,кала,4
1415,кале,4
1416,кали,4
1417,кало,4
1418,кама,4
1419,ками,4
1420,камо,4
1421,камп,4
1422,кана,4
1423,кане,4
1424,кани,4
1425,кант,4
1426,кану,4
1427,капа,4
1428,капе,4
1429,капо,4
1430,кара,4
1431,каре,4
1432,кари,4
1433,каро,4
1434,каса,4
1435,ката,4
1436,кати,4
1437,каур,4
1438,кауч,4
1439,кафе,4
1440,каца,4
1441,каче,4
1442,качи,4
1443,каша,4
1444,квас,4
1445,квиз,4
1446,квит,4
1447,кеиф,4
1448,кеја,4
1449,кејф,4
1450,кекс,4
1451,келт,4
1452,кепе,4
1453,кеса,4
1454,кесе,4
1455,кече,4
1456,кива,4
1457,киви,4
1458,кика,4
1459,кикс,4
1460,кила,4
1461,кило,4
1462,килт,4
1463,кима,4
1464,кина,4
1465,кине,4
1466,кино,4
1467,кипа,4
1468,кипи,4
1469,кити,4
1470,киче,4
1471,клан,4
1472,клап,4
1473,клас,4
1474,клек,4
1475,клен,4
1476,клер,4
1477,клет,4
1478,клик,4
1479,клин,4
1480,клип,4
1481,клир,4
1482,клон,4
1483,клот,4
1484,клуб,4
1485,клум,4
1486,клун,4
1487,клуч,4
1488,кмер,4
1489,кмет,4
1490,кнап,4
1491,кнез,4
1492,коба,4
1493,коби,4
1494,кова,4
1495,кове,4
1496,кога,4
1497,кого,4
1498,кода,4
1499,кожа,4
1500,коза,4
1501,кози,4
1502,кока,4
1503,кокс,4
1504,кола,4
1505,коле,4
1506,колк,4
1507,коло,4
1508,колт,4
1509,кома,4
1510,коми,4
1511,кому,4
1512,копа,4
1513,копт,4
1514,кора,4
1515,кори,4
1516,коса,4
1517,коси,4
1518,косо,4
1519,кота,4
1520,коте,4
1521,коти,4
1522,кото,4
1523,кофа,4
1524,кочи,4
1525,коџа,4
1526,коше,4
1527,крај,4
1528,крак,4
1529,крал,4
1530,кран,4
1531,крап,4
1532,крас,4
1533,крах,4
1534,крдо,4
1535,крек,4
1536,крем,4
1537,креп,4
1538,крес,4
1539,креч,4
1540,крив,4
1541,крие,4
1542,крик,4
1543,крил,4
1544,крим,4
1545,крин,4
1546,крит,4
1547,крка,4
1548,крла,4
1549,крма,4
1550,крми,4
1551,кров,4
1552,крои,4
1553,крој,4
1554,крос,4
1555,крпа,4
1556,крпе,4
1557,крпи,4
1558,крст,4
1559,крти,4
1560,круг,4
1561,круп,4
1562,крут,4
1563,крца,4
1564,крчи,4
1565,крши,4
1566,куба,4
1567,кубе,4
1568,куди,4
1569,кука,4
1570,кула,4
1571,култ,4
1572,кума,4
1573,куми,4
1574,куна,4
1575,купа,4
1576,купе,4
1577,купи,4
1578,куси,4
1579,кусо,4
1580,куќа,4
1581,куќи,4
1582,куца,4
1583,куче,4
1584,куша,4
1585,кушо,4
1586,лава,4
1587,лага,4
1588,лада,4
1589,лади,4
1590,лаѓа,4
1591,лаеж,4
1592,лажа,4
1593,лаже,4
1594,лази,4
1595,лаик,4
1596,лајк,4
1597,лака,4
1598,лакт,4
1599,лале,4
1600,лама,4
1601,ламе,4
1602,лани,4
1603,лаос,4
1604,лапе,4
1605,ласо,4
1606,лати,4
1607,лафи,4
1608,лачи,4
1609,леан,4
1610,леар,4
1611,леви,4
1612,лево,4
1613,лега,4
1614,лего,4
1615,леда,4
1616,леди,4
1617,лежи,4
1618,леко,4
1619,лела,4
1620,леле,4
1621,лели,4
1622,лема,4
1623,леми,4
1624,лепи,4
1625,лепо,4
